symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GME,2019-02-25 00:00:00+00:00,11.55,11.8,11.38,11.38,3594484,11.1626213592,11.4042365402,10.9983230362,10.9983230362,3594484,0.0,1.0
GME,2019-02-26 00:00:00+00:00,11.64,11.71,11.5,11.54,2157956,11.2496028244,11.317255075,11.114298323,11.152956752,2157956,0.0,1.0
GME,2019-02-27 00:00:00+00:00,11.67,11.93,11.62,11.66,3397322,11.2785966461,11.5298764342,11.2302736099,11.2689320388,3397322,0.0,1.0
GME,2019-02-28 00:00:00+00:00,11.7,11.86,11.59,11.69,2820213,11.3075904678,11.4622241836,11.2012797882,11.2979258605,2820213,0.0,1.0
GME,2019-03-01 00:00:00+00:00,11.75,12.01,11.75,11.88,1901226,11.355913504,11.6071932921,11.355913504,11.4815533981,1901226,0.0,1.0
GME,2019-03-04 00:00:00+00:00,11.57,11.85,11.47,11.79,2228574,11.1819505737,11.4525595763,11.0853045013,11.3945719329,2228574,0.0,1.0
GME,2019-03-05 00:00:00+00:00,11.6,12.1,11.36,12.08,5537880,11.2109443954,11.6941747573,10.9789938217,11.6748455428,5537880,0.0,1.0
GME,2019-03-06 00:00:00+00:00,11.56,11.865,11.56,11.66,3313088,11.1722859665,11.4670564872,11.1722859665,11.2689320388,3313088,0.0,1.0
GME,2019-03-07 00:00:00+00:00,11.59,11.66,11.435,11.56,1811388,11.2012797882,11.2689320388,11.051478376,11.1722859665,1811388,0.0,1.0
GME,2019-03-08 00:00:00+00:00,10.97,11.22,10.75,11.07,6171609,10.6020741395,10.8436893204,10.3894527802,10.6987202118,6171609,0.0,1.0
GME,2019-03-11 00:00:00+00:00,11.26,11.28,10.89,10.98,2703637,10.8823477493,10.9016769638,10.5247572816,10.6117387467,2703637,0.0,1.0
GME,2019-03-12 00:00:00+00:00,11.47,11.55,11.23,11.28,2164876,11.0853045013,11.1626213592,10.8533539276,10.9016769638,2164876,0.0,1.0
GME,2019-03-13 00:00:00+00:00,11.58,11.6385,11.47,11.54,2191628,11.1916151809,11.2481531333,11.0853045013,11.152956752,2191628,0.0,1.0
GME,2019-03-14 00:00:00+00:00,10.95,11.34,10.9,11.31,2839569,10.95,11.34,10.9,11.31,2839569,0.38,1.0
GME,2019-03-15 00:00:00+00:00,11.06,11.12,10.9,10.99,3537436,11.06,11.12,10.9,10.99,3537436,0.0,1.0
GME,2019-03-18 00:00:00+00:00,11.07,11.17,10.98,11.09,2451233,11.07,11.17,10.98,11.09,2451233,0.0,1.0
GME,2019-03-19 00:00:00+00:00,10.96,11.24,10.9,11.07,3089866,10.96,11.24,10.9,11.07,3089866,0.0,1.0
GME,2019-03-20 00:00:00+00:00,10.5,10.96,10.4,10.96,4103910,10.5,10.96,10.4,10.96,4103910,0.0,1.0
GME,2019-03-21 00:00:00+00:00,10.55,10.725,10.35,10.47,3205333,10.55,10.725,10.35,10.47,3205333,0.0,1.0
GME,2019-03-22 00:00:00+00:00,10.45,10.66,10.44,10.65,3289020,10.45,10.66,10.44,10.65,3289020,0.0,1.0
GME,2019-03-25 00:00:00+00:00,10.14,10.49,10.07,10.46,4486199,10.14,10.49,10.07,10.46,4486199,0.0,1.0
GME,2019-03-26 00:00:00+00:00,10.35,10.435,10.09,10.11,3535053,10.35,10.435,10.09,10.11,3535053,0.0,1.0
GME,2019-03-27 00:00:00+00:00,10.29,10.54,10.25,10.37,2606238,10.29,10.54,10.25,10.37,2606238,0.0,1.0
GME,2019-03-28 00:00:00+00:00,10.19,10.49,10.07,10.36,3122334,10.19,10.49,10.07,10.36,3122334,0.0,1.0
GME,2019-03-29 00:00:00+00:00,10.16,10.36,10.15,10.21,2919034,10.16,10.36,10.15,10.21,2919034,0.0,1.0
GME,2019-04-01 00:00:00+00:00,10.37,10.42,10.04,10.29,4415694,10.37,10.42,10.04,10.29,4415694,0.0,1.0
GME,2019-04-02 00:00:00+00:00,10.1,10.41,10.09,10.37,8670204,10.1,10.41,10.09,10.37,8670204,0.0,1.0
GME,2019-04-03 00:00:00+00:00,9.63,10.03,8.82,8.86,26597946,9.63,10.03,8.82,8.86,26597946,0.0,1.0
GME,2019-04-04 00:00:00+00:00,10.03,10.06,9.655,9.74,7917756,10.03,10.06,9.655,9.74,7917756,0.0,1.0
GME,2019-04-05 00:00:00+00:00,9.86,10.01,9.79,9.96,5744033,9.86,10.01,9.79,9.96,5744033,0.0,1.0
GME,2019-04-08 00:00:00+00:00,9.94,10.08,9.73,9.79,4551005,9.94,10.08,9.73,9.79,4551005,0.0,1.0
GME,2019-04-09 00:00:00+00:00,9.82,10.0,9.81,9.85,2978480,9.82,10.0,9.81,9.85,2978480,0.0,1.0
GME,2019-04-10 00:00:00+00:00,9.97,10.01,9.875,9.88,2807432,9.97,10.01,9.875,9.88,2807432,0.0,1.0
GME,2019-04-11 00:00:00+00:00,9.76,9.98,9.74,9.98,2545196,9.76,9.98,9.74,9.98,2545196,0.0,1.0
GME,2019-04-12 00:00:00+00:00,9.32,9.83,9.29,9.79,4778571,9.32,9.83,9.29,9.79,4778571,0.0,1.0
GME,2019-04-15 00:00:00+00:00,8.94,9.35,8.81,9.27,5527398,8.94,9.35,8.81,9.27,5527398,0.0,1.0
GME,2019-04-16 00:00:00+00:00,9.08,9.15,8.9473,9.0,4719989,9.08,9.15,8.9473,9.0,4719989,0.0,1.0
GME,2019-04-17 00:00:00+00:00,8.94,9.12,8.75,9.11,3921094,8.94,9.12,8.75,9.11,3921094,0.0,1.0
GME,2019-04-18 00:00:00+00:00,8.77,9.0275,8.74,8.86,3814181,8.77,9.0275,8.74,8.86,3814181,0.0,1.0
GME,2019-04-22 00:00:00+00:00,8.65,8.8173,8.53,8.75,6278660,8.65,8.8173,8.53,8.75,6278660,0.0,1.0
GME,2019-04-23 00:00:00+00:00,8.89,8.965,8.64,8.64,4452334,8.89,8.965,8.64,8.64,4452334,0.0,1.0
GME,2019-04-24 00:00:00+00:00,9.01,9.06,8.89,8.9,4106124,9.01,9.06,8.89,8.9,4106124,0.0,1.0
GME,2019-04-25 00:00:00+00:00,8.95,9.0,8.715,8.99,2627012,8.95,9.0,8.715,8.99,2627012,0.0,1.0
GME,2019-04-26 00:00:00+00:00,8.89,9.03,8.88,8.93,2306798,8.89,9.03,8.88,8.93,2306798,0.0,1.0
GME,2019-04-29 00:00:00+00:00,8.76,8.9,8.705,8.89,2548243,8.76,8.9,8.705,8.89,2548243,0.0,1.0
GME,2019-04-30 00:00:00+00:00,8.65,8.85,8.65,8.8,3207672,8.65,8.85,8.65,8.8,3207672,0.0,1.0
GME,2019-05-01 00:00:00+00:00,8.51,8.79,8.47,8.66,3538954,8.51,8.79,8.47,8.66,3538954,0.0,1.0
GME,2019-05-02 00:00:00+00:00,8.77,8.83,8.51,8.51,3117109,8.77,8.83,8.51,8.51,3117109,0.0,1.0
GME,2019-05-03 00:00:00+00:00,8.97,8.99,8.77,8.81,2179604,8.97,8.99,8.77,8.81,2179604,0.0,1.0
GME,2019-05-06 00:00:00+00:00,8.85,8.92,8.66,8.85,2406428,8.85,8.92,8.66,8.85,2406428,0.0,1.0
GME,2019-05-07 00:00:00+00:00,8.77,8.92,8.685,8.77,2591581,8.77,8.92,8.685,8.77,2591581,0.0,1.0
GME,2019-05-08 00:00:00+00:00,8.69,8.845,8.65,8.75,2062390,8.69,8.845,8.65,8.75,2062390,0.0,1.0
GME,2019-05-09 00:00:00+00:00,8.52,8.65,8.4753,8.6,2339534,8.52,8.65,8.4753,8.6,2339534,0.0,1.0
GME,2019-05-10 00:00:00+00:00,8.48,8.58,8.36,8.52,2301524,8.48,8.58,8.36,8.52,2301524,0.0,1.0
GME,2019-05-13 00:00:00+00:00,8.26,8.37,8.17,8.33,3043219,8.26,8.37,8.17,8.33,3043219,0.0,1.0
GME,2019-05-14 00:00:00+00:00,8.53,8.55,8.24,8.32,2612858,8.53,8.55,8.24,8.32,2612858,0.0,1.0
GME,2019-05-15 00:00:00+00:00,8.69,8.71,8.44,8.44,2253513,8.69,8.71,8.44,8.44,2253513,0.0,1.0
GME,2019-05-16 00:00:00+00:00,8.67,8.84,8.64,8.74,1750984,8.67,8.84,8.64,8.74,1750984,0.0,1.0
GME,2019-05-17 00:00:00+00:00,8.61,8.78,8.54,8.54,1967285,8.61,8.78,8.54,8.54,1967285,0.0,1.0
GME,2019-05-20 00:00:00+00:00,8.06,8.52,7.98,8.46,5043577,8.06,8.52,7.98,8.46,5043577,0.0,1.0
GME,2019-05-21 00:00:00+00:00,8.13,8.14,7.89,8.07,5697108,8.13,8.14,7.89,8.07,5697108,0.0,1.0
GME,2019-05-22 00:00:00+00:00,7.9,8.08,7.76,8.07,4516125,7.9,8.08,7.76,8.07,4516125,0.0,1.0
GME,2019-05-23 00:00:00+00:00,7.7,7.86,7.67,7.84,3919476,7.7,7.86,7.67,7.84,3919476,0.0,1.0
GME,2019-05-24 00:00:00+00:00,7.82,7.855,7.71,7.71,2542140,7.82,7.855,7.71,7.71,2542140,0.0,1.0
GME,2019-05-28 00:00:00+00:00,7.74,7.99,7.74,7.85,2732843,7.74,7.99,7.74,7.85,2732843,0.0,1.0
GME,2019-05-29 00:00:00+00:00,7.57,7.75,7.39,7.73,4127874,7.57,7.75,7.39,7.73,4127874,0.0,1.0
GME,2019-05-30 00:00:00+00:00,7.6,7.7,7.53,7.57,2695195,7.6,7.7,7.53,7.57,2695195,0.0,1.0
GME,2019-05-31 00:00:00+00:00,7.58,7.66,7.32,7.47,3983240,7.58,7.66,7.32,7.47,3983240,0.0,1.0
GME,2019-06-03 00:00:00+00:00,7.47,7.65,7.42,7.58,5229101,7.47,7.65,7.42,7.58,5229101,0.0,1.0
GME,2019-06-04 00:00:00+00:00,7.82,7.85,7.52,7.58,10430124,7.82,7.85,7.52,7.58,10430124,0.0,1.0
GME,2019-06-05 00:00:00+00:00,5.04,5.59,4.71,5.49,39354238,5.04,5.59,4.71,5.49,39354238,0.0,1.0
GME,2019-06-06 00:00:00+00:00,5.13,5.13,4.84,4.98,13558024,5.13,5.13,4.84,4.98,13558024,0.0,1.0
GME,2019-06-07 00:00:00+00:00,5.02,5.23,4.985,5.13,10591333,5.02,5.23,4.985,5.13,10591333,0.0,1.0
GME,2019-06-10 00:00:00+00:00,5.44,5.55,5.29,5.37,18926487,5.44,5.55,5.29,5.37,18926487,0.0,1.0
GME,2019-06-11 00:00:00+00:00,5.72,5.85,5.49,5.53,13423840,5.72,5.85,5.49,5.53,13423840,0.0,1.0
GME,2019-06-12 00:00:00+00:00,5.5,5.8,5.5,5.68,4914298,5.5,5.8,5.5,5.68,4914298,0.0,1.0
GME,2019-06-13 00:00:00+00:00,5.7,5.73,5.485,5.55,5840816,5.7,5.73,5.485,5.55,5840816,0.0,1.0
GME,2019-06-14 00:00:00+00:00,5.63,5.825,5.61,5.7,5304641,5.63,5.825,5.61,5.7,5304641,0.0,1.0
GME,2019-06-17 00:00:00+00:00,5.7,5.81,5.6,5.63,3686620,5.7,5.81,5.6,5.63,3686620,0.0,1.0
GME,2019-06-18 00:00:00+00:00,5.73,5.83,5.67,5.71,4070383,5.73,5.83,5.67,5.71,4070383,0.0,1.0
GME,2019-06-19 00:00:00+00:00,5.63,5.75,5.61,5.75,2973321,5.63,5.75,5.61,5.75,2973321,0.0,1.0
GME,2019-06-20 00:00:00+00:00,5.53,5.69,5.52,5.66,3933792,5.53,5.69,5.52,5.66,3933792,0.0,1.0
GME,2019-06-21 00:00:00+00:00,5.42,5.52,5.31,5.52,8954331,5.42,5.52,5.31,5.52,8954331,0.0,1.0
GME,2019-06-24 00:00:00+00:00,5.37,5.47,5.28,5.41,4823326,5.37,5.47,5.28,5.41,4823326,0.0,1.0
GME,2019-06-25 00:00:00+00:00,5.45,5.53,5.32,5.34,3085403,5.45,5.53,5.32,5.34,3085403,0.0,1.0
GME,2019-06-26 00:00:00+00:00,5.47,5.52,5.38,5.47,3551794,5.47,5.52,5.38,5.47,3551794,0.0,1.0
GME,2019-06-27 00:00:00+00:00,5.54,5.59,5.425,5.46,3755957,5.54,5.59,5.425,5.46,3755957,0.0,1.0
GME,2019-06-28 00:00:00+00:00,5.47,5.58,5.44,5.53,3896355,5.47,5.58,5.44,5.53,3896355,0.0,1.0
GME,2019-07-01 00:00:00+00:00,5.36,5.57,5.34,5.53,4325679,5.36,5.57,5.34,5.53,4325679,0.0,1.0
GME,2019-07-02 00:00:00+00:00,5.38,5.45,5.32,5.35,5643464,5.38,5.45,5.32,5.35,5643464,0.0,1.0
GME,2019-07-03 00:00:00+00:00,5.31,5.43,5.27,5.41,2562102,5.31,5.43,5.27,5.41,2562102,0.0,1.0
GME,2019-07-05 00:00:00+00:00,5.52,5.64,5.27,5.3,12894646,5.52,5.64,5.27,5.3,12894646,0.0,1.0
GME,2019-07-08 00:00:00+00:00,5.45,5.53,5.42,5.5,6592669,5.45,5.53,5.42,5.5,6592669,0.0,1.0
GME,2019-07-09 00:00:00+00:00,5.31,5.55,5.28,5.48,11721864,5.31,5.55,5.28,5.48,11721864,0.0,1.0
GME,2019-07-10 00:00:00+00:00,5.18,5.37,5.17,5.35,10853333,5.18,5.37,5.17,5.35,10853333,0.0,1.0
GME,2019-07-11 00:00:00+00:00,4.84,5.01,4.73,4.98,16778249,4.84,5.01,4.73,4.98,16778249,0.0,1.0
GME,2019-07-12 00:00:00+00:00,4.91,4.93,4.805,4.86,4392345,4.91,4.93,4.805,4.86,4392345,0.0,1.0
GME,2019-07-15 00:00:00+00:00,4.75,4.89,4.75,4.87,3068520,4.75,4.89,4.75,4.87,3068520,0.0,1.0
GME,2019-07-16 00:00:00+00:00,4.63,4.81,4.63,4.76,5970224,4.63,4.81,4.63,4.76,5970224,0.0,1.0
GME,2019-07-17 00:00:00+00:00,4.38,4.645,4.33,4.63,7643148,4.38,4.645,4.33,4.63,7643148,0.0,1.0
GME,2019-07-18 00:00:00+00:00,4.2,4.4185,4.12,4.39,8601213,4.2,4.4185,4.12,4.39,8601213,0.0,1.0
GME,2019-07-19 00:00:00+00:00,4.32,4.415,4.22,4.22,10946499,4.32,4.415,4.22,4.22,10946499,0.0,1.0
GME,2019-07-22 00:00:00+00:00,4.14,4.4,4.12,4.33,5488704,4.14,4.4,4.12,4.33,5488704,0.0,1.0
GME,2019-07-23 00:00:00+00:00,4.09,4.2,3.98,4.15,7703497,4.09,4.2,3.98,4.15,7703497,0.0,1.0
GME,2019-07-24 00:00:00+00:00,4.08,4.195,4.05,4.08,6020613,4.08,4.195,4.05,4.08,6020613,0.0,1.0
GME,2019-07-25 00:00:00+00:00,3.98,4.32,3.97,4.1,5789991,3.98,4.32,3.97,4.1,5789991,0.0,1.0
GME,2019-07-26 00:00:00+00:00,4.01,4.08,3.96,4.0,3209020,4.01,4.08,3.96,4.0,3209020,0.0,1.0
GME,2019-07-29 00:00:00+00:00,4.12,4.16,4.02,4.02,4327121,4.12,4.16,4.02,4.02,4327121,0.0,1.0
GME,2019-07-30 00:00:00+00:00,4.03,4.13,3.9,4.1,5271396,4.03,4.13,3.9,4.1,5271396,0.0,1.0
GME,2019-07-31 00:00:00+00:00,4.02,4.18,4.0,4.03,5208919,4.02,4.18,4.0,4.03,5208919,0.0,1.0
GME,2019-08-01 00:00:00+00:00,3.84,4.06,3.78,4.02,5596508,3.84,4.06,3.78,4.02,5596508,0.0,1.0
GME,2019-08-02 00:00:00+00:00,3.78,3.89,3.75,3.83,3594668,3.78,3.89,3.75,3.83,3594668,0.0,1.0
GME,2019-08-05 00:00:00+00:00,3.71,3.75,3.575,3.72,5681751,3.71,3.75,3.575,3.72,5681751,0.0,1.0
GME,2019-08-06 00:00:00+00:00,3.81,3.82,3.63,3.73,5157443,3.81,3.82,3.63,3.73,5157443,0.0,1.0
GME,2019-08-07 00:00:00+00:00,3.81,3.845,3.66,3.74,5856078,3.81,3.845,3.66,3.74,5856078,0.0,1.0
GME,2019-08-08 00:00:00+00:00,3.89,3.91,3.77,3.84,2306726,3.89,3.91,3.77,3.84,2306726,0.0,1.0
GME,2019-08-09 00:00:00+00:00,3.59,3.86,3.59,3.83,3079375,3.59,3.86,3.59,3.83,3079375,0.0,1.0
GME,2019-08-12 00:00:00+00:00,3.51,3.62,3.44,3.58,2537083,3.51,3.62,3.44,3.58,2537083,0.0,1.0
GME,2019-08-13 00:00:00+00:00,3.47,3.76,3.47,3.48,4505170,3.47,3.76,3.47,3.48,4505170,0.0,1.0
GME,2019-08-14 00:00:00+00:00,3.32,3.42,3.19,3.39,6081927,3.32,3.42,3.19,3.39,6081927,0.0,1.0
GME,2019-08-15 00:00:00+00:00,3.21,3.41,3.15,3.32,5888392,3.21,3.41,3.15,3.32,5888392,0.0,1.0
GME,2019-08-16 00:00:00+00:00,3.32,3.36,3.21,3.25,3130713,3.32,3.36,3.21,3.25,3130713,0.0,1.0
GME,2019-08-19 00:00:00+00:00,3.38,3.47,3.34,3.37,2887605,3.38,3.47,3.34,3.37,2887605,0.0,1.0
GME,2019-08-20 00:00:00+00:00,3.42,3.46,3.28,3.35,4260103,3.42,3.46,3.28,3.35,4260103,0.0,1.0
GME,2019-08-21 00:00:00+00:00,3.54,3.62,3.44,3.5,6009223,3.54,3.62,3.44,3.5,6009223,0.0,1.0
GME,2019-08-22 00:00:00+00:00,3.87,4.25,3.72,3.97,29191468,3.87,4.25,3.72,3.97,29191468,0.0,1.0
GME,2019-08-23 00:00:00+00:00,3.65,3.9,3.56,3.84,8675636,3.65,3.9,3.56,3.84,8675636,0.0,1.0
GME,2019-08-26 00:00:00+00:00,3.82,4.04,3.645,3.72,10329416,3.82,4.04,3.645,3.72,10329416,0.0,1.0
GME,2019-08-27 00:00:00+00:00,3.7,3.93,3.68,3.87,5701244,3.7,3.93,3.68,3.87,5701244,0.0,1.0
GME,2019-08-28 00:00:00+00:00,3.88,3.97,3.67,3.7,6438082,3.88,3.97,3.67,3.7,6438082,0.0,1.0
GME,2019-08-29 00:00:00+00:00,4.23,4.29,3.75,3.93,13364412,4.23,4.29,3.75,3.93,13364412,0.0,1.0
GME,2019-08-30 00:00:00+00:00,3.97,4.36,3.92,4.26,10634640,3.97,4.36,3.92,4.26,10634640,0.0,1.0
GME,2019-09-03 00:00:00+00:00,3.81,4.07,3.66,3.97,9042249,3.81,4.07,3.66,3.97,9042249,0.0,1.0
GME,2019-09-04 00:00:00+00:00,3.98,4.0,3.85,3.88,4225746,3.98,4.0,3.85,3.88,4225746,0.0,1.0
GME,2019-09-05 00:00:00+00:00,4.23,4.24,4.07,4.08,6891958,4.23,4.24,4.07,4.08,6891958,0.0,1.0
GME,2019-09-06 00:00:00+00:00,4.31,4.36,4.14,4.24,6701524,4.31,4.36,4.14,4.24,6701524,0.0,1.0
GME,2019-09-09 00:00:00+00:00,4.76,4.92,4.35,4.35,14576488,4.76,4.92,4.35,4.35,14576488,0.0,1.0
GME,2019-09-10 00:00:00+00:00,5.09,5.1,4.51,4.87,16582063,5.09,5.1,4.51,4.87,16582063,0.0,1.0
GME,2019-09-11 00:00:00+00:00,4.59,4.95,3.97,4.19,33980425,4.59,4.95,3.97,4.19,33980425,0.0,1.0
GME,2019-09-12 00:00:00+00:00,4.58,4.81,4.4332,4.6,8893274,4.58,4.81,4.4332,4.6,8893274,0.0,1.0
GME,2019-09-13 00:00:00+00:00,4.41,4.77,4.37,4.62,7662184,4.41,4.77,4.37,4.62,7662184,0.0,1.0
GME,2019-09-16 00:00:00+00:00,4.35,4.4675,4.27,4.3,6761749,4.35,4.4675,4.27,4.3,6761749,0.0,1.0
GME,2019-09-17 00:00:00+00:00,4.33,4.34,4.13,4.3,6416083,4.33,4.34,4.13,4.3,6416083,0.0,1.0
GME,2019-09-18 00:00:00+00:00,4.6,4.69,4.33,4.33,9798612,4.6,4.69,4.33,4.33,9798612,0.0,1.0
GME,2019-09-19 00:00:00+00:00,4.44,4.67,4.42,4.64,7868144,4.44,4.67,4.42,4.64,7868144,0.0,1.0
GME,2019-09-20 00:00:00+00:00,4.7,4.8,4.5,4.59,11629867,4.7,4.8,4.5,4.59,11629867,0.0,1.0
GME,2019-09-23 00:00:00+00:00,5.02,5.2,4.61,4.68,12494173,5.02,5.2,4.61,4.68,12494173,0.0,1.0
GME,2019-09-24 00:00:00+00:00,5.01,5.5,4.98,5.14,13144567,5.01,5.5,4.98,5.14,13144567,0.0,1.0
GME,2019-09-25 00:00:00+00:00,5.2,5.55,5.08,5.09,12169828,5.2,5.55,5.08,5.09,12169828,0.0,1.0
GME,2019-09-26 00:00:00+00:00,5.28,5.34,5.08,5.19,6108539,5.28,5.34,5.08,5.19,6108539,0.0,1.0
GME,2019-09-27 00:00:00+00:00,5.34,5.45,5.22,5.25,5548479,5.34,5.45,5.22,5.25,5548479,0.0,1.0
GME,2019-09-30 00:00:00+00:00,5.52,5.64,5.4,5.43,9363077,5.52,5.64,5.4,5.43,9363077,0.0,1.0
GME,2019-10-01 00:00:00+00:00,5.58,5.815,5.49,5.64,6592949,5.58,5.815,5.49,5.64,6592949,0.0,1.0
GME,2019-10-02 00:00:00+00:00,5.32,5.5532,5.24,5.55,8464886,5.32,5.5532,5.24,5.55,8464886,0.0,1.0
GME,2019-10-03 00:00:00+00:00,5.42,5.48,5.23,5.3,4437568,5.42,5.48,5.23,5.3,4437568,0.0,1.0
GME,2019-10-04 00:00:00+00:00,5.55,5.56,5.37,5.43,4232770,5.55,5.56,5.37,5.43,4232770,0.0,1.0
GME,2019-10-07 00:00:00+00:00,5.49,5.58,5.41,5.48,4439374,5.49,5.58,5.41,5.48,4439374,0.0,1.0
GME,2019-10-08 00:00:00+00:00,5.23,5.44,5.16,5.43,4823409,5.23,5.44,5.16,5.43,4823409,0.0,1.0
GME,2019-10-09 00:00:00+00:00,4.99,5.3,4.96,5.25,5864836,4.99,5.3,4.96,5.25,5864836,0.0,1.0
GME,2019-10-10 00:00:00+00:00,5.05,5.15,4.96,5.02,5259227,5.05,5.15,4.96,5.02,5259227,0.0,1.0
GME,2019-10-11 00:00:00+00:00,5.37,5.49,5.14,5.14,5910438,5.37,5.49,5.14,5.14,5910438,0.0,1.0
GME,2019-10-14 00:00:00+00:00,5.58,5.59,5.22,5.32,5405281,5.58,5.59,5.22,5.32,5405281,0.0,1.0
GME,2019-10-15 00:00:00+00:00,5.61,5.91,5.59,5.6,6351117,5.61,5.91,5.59,5.6,6351117,0.0,1.0
GME,2019-10-16 00:00:00+00:00,5.88,5.91,5.58,5.58,3883787,5.88,5.91,5.58,5.58,3883787,0.0,1.0
GME,2019-10-17 00:00:00+00:00,6.03,6.05,5.8,5.89,3634164,6.03,6.05,5.8,5.89,3634164,0.0,1.0
GME,2019-10-18 00:00:00+00:00,5.94,6.05,5.77,6.03,3197098,5.94,6.05,5.77,6.03,3197098,0.0,1.0
GME,2019-10-21 00:00:00+00:00,5.93,6.16,5.82,5.98,3611812,5.93,6.16,5.82,5.98,3611812,0.0,1.0
GME,2019-10-22 00:00:00+00:00,6.39,6.44,5.93,5.93,4175732,6.39,6.44,5.93,5.93,4175732,0.0,1.0
GME,2019-10-23 00:00:00+00:00,6.43,6.62,6.23,6.33,4072054,6.43,6.62,6.23,6.33,4072054,0.0,1.0
GME,2019-10-24 00:00:00+00:00,6.42,6.55,6.03,6.5,4276012,6.42,6.55,6.03,6.5,4276012,0.0,1.0
GME,2019-10-25 00:00:00+00:00,6.35,6.43,6.25,6.32,2645397,6.35,6.43,6.25,6.32,2645397,0.0,1.0
GME,2019-10-28 00:00:00+00:00,6.19,6.49,6.17,6.38,2854737,6.19,6.49,6.17,6.38,2854737,0.0,1.0
GME,2019-10-29 00:00:00+00:00,5.81,6.25,5.785,6.21,3917478,5.81,6.25,5.785,6.21,3917478,0.0,1.0
GME,2019-10-30 00:00:00+00:00,5.73,5.83,5.52,5.76,3733983,5.73,5.83,5.52,5.76,3733983,0.0,1.0
GME,2019-10-31 00:00:00+00:00,5.44,5.685,5.31,5.63,4358571,5.44,5.685,5.31,5.63,4358571,0.0,1.0
GME,2019-11-01 00:00:00+00:00,5.84,6.0,5.43,5.45,5210355,5.84,6.0,5.43,5.45,5210355,0.0,1.0
GME,2019-11-04 00:00:00+00:00,5.85,6.02,5.77,5.9,3669841,5.85,6.02,5.77,5.9,3669841,0.0,1.0
GME,2019-11-05 00:00:00+00:00,5.91,6.2,5.86,5.88,3373314,5.91,6.2,5.86,5.88,3373314,0.0,1.0
GME,2019-11-06 00:00:00+00:00,6.09,6.19,5.82,5.9,4127031,6.09,6.19,5.82,5.9,4127031,0.0,1.0
GME,2019-11-07 00:00:00+00:00,6.22,6.315,6.04,6.18,3129283,6.22,6.315,6.04,6.18,3129283,0.0,1.0
GME,2019-11-08 00:00:00+00:00,6.09,6.28,6.05,6.17,1968719,6.09,6.28,6.05,6.17,1968719,0.0,1.0
GME,2019-11-11 00:00:00+00:00,6.02,6.09,5.77,6.05,3109448,6.02,6.09,5.77,6.05,3109448,0.0,1.0
GME,2019-11-12 00:00:00+00:00,5.92,6.07,5.87,6.03,1834485,5.92,6.07,5.87,6.03,1834485,0.0,1.0
GME,2019-11-13 00:00:00+00:00,5.94,5.97,5.81,5.91,1533918,5.94,5.97,5.81,5.91,1533918,0.0,1.0
GME,2019-11-14 00:00:00+00:00,5.98,6.11,5.9,5.95,1708735,5.98,6.11,5.9,5.95,1708735,0.0,1.0
GME,2019-11-15 00:00:00+00:00,5.88,6.01,5.85,6.0,2165851,5.88,6.01,5.85,6.0,2165851,0.0,1.0
GME,2019-11-18 00:00:00+00:00,5.62,5.85,5.61,5.85,2995894,5.62,5.85,5.61,5.85,2995894,0.0,1.0
GME,2019-11-19 00:00:00+00:00,5.5,5.66,5.45,5.57,3360524,5.5,5.66,5.45,5.57,3360524,0.0,1.0
GME,2019-11-20 00:00:00+00:00,5.46,5.54,5.3601,5.54,2666697,5.46,5.54,5.3601,5.54,2666697,0.0,1.0
GME,2019-11-21 00:00:00+00:00,5.5,5.58,5.35,5.46,2784021,5.5,5.58,5.35,5.46,2784021,0.0,1.0
GME,2019-11-22 00:00:00+00:00,5.66,5.85,5.5,5.59,3493050,5.66,5.85,5.5,5.59,3493050,0.0,1.0
GME,2019-11-25 00:00:00+00:00,6.03,6.06,5.63,5.67,2744888,6.03,6.06,5.63,5.67,2744888,0.0,1.0
GME,2019-11-26 00:00:00+00:00,6.1,6.26,6.01,6.03,2648675,6.1,6.26,6.01,6.03,2648675,0.0,1.0
GME,2019-11-27 00:00:00+00:00,6.35,6.39,6.02,6.1,3030042,6.35,6.39,6.02,6.1,3030042,0.0,1.0
GME,2019-11-29 00:00:00+00:00,6.34,6.39,6.235,6.33,1368983,6.34,6.39,6.235,6.33,1368983,0.0,1.0
GME,2019-12-02 00:00:00+00:00,6.17,6.46,6.09,6.35,2060626,6.17,6.46,6.09,6.35,2060626,0.0,1.0
GME,2019-12-03 00:00:00+00:00,6.12,6.18,5.93,6.04,2216198,6.12,6.18,5.93,6.04,2216198,0.0,1.0
GME,2019-12-04 00:00:00+00:00,6.43,6.49,6.12,6.17,2872424,6.43,6.49,6.12,6.17,2872424,0.0,1.0
GME,2019-12-05 00:00:00+00:00,6.4,6.52,6.235,6.32,4381413,6.4,6.52,6.235,6.32,4381413,0.0,1.0
GME,2019-12-06 00:00:00+00:00,6.68,6.68,6.39,6.39,4757343,6.68,6.68,6.39,6.39,4757343,0.0,1.0
GME,2019-12-09 00:00:00+00:00,6.33,6.92,6.19,6.65,6250590,6.33,6.92,6.19,6.65,6250590,0.0,1.0
GME,2019-12-10 00:00:00+00:00,6.51,6.54,6.12,6.29,9523747,6.51,6.54,6.12,6.29,9523747,0.0,1.0
